Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes	log10P
negative regulation of SREBP signaling pathway by DNA binding (GO:0100060)	3/482	0.752264840320599	0.76440439373315	0.874319509398369	0.884924471783382	1.46509759012529	-0.417064695054963	NRL;PROX1;RNF4	0.116676825321135
random coil DNA binding (GO:0003695)	3/482	0.752264840320599	0.76440439373315	0.874319509398369	0.884924471783382	1.47124149852949	-0.418813662019563	NRL;PROX1;RNF4	0.116676825321135
recombination hotspot binding (GO:0010844)	3/482	0.752264840320599	0.76440439373315	0.874319509398369	0.884924471783382	1.47941805581548	-0.421141256709545	NRL;PROX1;RNF4	0.116676825321135
topological DNA entrapment activity (GO:0061776)	3/482	0.752264840320599	0.76440439373315	0.874319509398369	0.884924471783382	1.48705590289697	-0.423315498470221	NRL;PROX1;RNF4	0.116676825321135
triplex DNA binding (GO:0045142)	3/482	0.752264840320599	0.76440439373315	0.874319509398369	0.884924471783382	1.49451914050365	-0.425440034704211	NRL;PROX1;RNF4	0.116676825321135
sequence-specific DNA binding (GO:0043565)	5/612	0.555278263777272	0.642183428618855	0.755196679886662	0.814155724017967	0.81167715822569	-0.477498239473964	NRL;PROX1;RNF4;HNRNPAB;HIC1	0.192340905484316
cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	2/314	0.725179268782419	0.753070779120205	0.833882936924598	0.863400916992726	1.49866172428188	-0.481574544425711	CDKL5;ATM	0.123164203697366
RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	1/183	0.775791149476414	0.780236944029288	0.848326942016164	0.875772813669628	1.91314065824841	-0.485692715662638	PROX1	0.107773489799414
G-protein coupled olfactory receptor activity (GO:0038022)	4/419	0.441553554629853	0.553518920268137	0.624362507571936	0.735221446830991	0.601689859924277	-0.491854964927514	OR2G6;OR14J1;OR2M3;TSKU	0.256867529568256
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	1/178	0.766399187326091	0.771897029415948	0.840277624480885	0.868740636797616	1.88741141152818	-0.502149793579318	NONO	0.112440630414393
RNA polymerase II carboxy-terminal domain kinase activity (GO:0008353)	2/305	0.710194746596819	0.739698385921316	0.821577983841992	0.854441103195672	1.47751230215784	-0.505628432109817	CDKL5;ATM	0.13094532896097
GTPase motor activity (GO:0061791)	1/169	0.748497762870247	0.76440439373315	0.824708626960675	0.856428189536085	1.75299326873115	-0.50781947313272	HBS1L	0.116676825321135
zinc ion binding (GO:0008270)	3/280	0.396235213922967	0.51893351301869	0.548564968875221	0.691369134919938	0.560676407993892	-0.519044653777771	SIRT6;RNF4;BIRC2	0.284888281417023
AMP-activated protein kinase activity (GO:0004679)	2/298	0.698076528791549	0.730327456351218	0.811455723323499	0.846421868905046	1.44968601730459	-0.521055632370079	CDKL5;ATM	0.136482371934638
myosin light chain kinase activity (GO:0004687)	2/299	0.699832854814016	0.731075392975356	0.812932110282179	0.846703770649984	1.46505853294639	-0.522899536850472	CDKL5;ATM	0.136037833623813
DNA-dependent protein kinase activity (GO:0004677)	2/297	0.696311764801058	0.730327456351218	0.809969078580942	0.846421868905046	1.45311745346926	-0.525967169003779	CDKL5;ATM	0.136482371934638
calcium ion binding (GO:0005509)	3/273	0.380917094485717	0.512267816722171	0.531510140112678	0.677168998836842	0.546730613035265	-0.527689914270908	PCDHA4;LCP1;ASTN2	0.290502927861733
eukaryotic translation initiation factor 2alpha kinase activity (GO:0004694)	2/296	0.694538543142335	0.730327456351218	0.808472123130526	0.846421868905046	1.44774632916029	-0.527714569736176	CDKL5;ATM	0.136482371934638
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	2/296	0.694538543142335	0.730327456351218	0.808472123130526	0.846421868905046	1.44836959241354	-0.527941753941653	CDKL5;ATM	0.136482371934638
histone serine kinase activity (GO:0035174)	2/298	0.698076528791549	0.730327456351218	0.811455723323499	0.846421868905046	1.46922680495776	-0.528079110106703	CDKL5;ATM	0.136482371934638
3-phosphoinositide-dependent protein kinase activity (GO:0004676)	2/295	0.692756844413602	0.730327456351218	0.806964803973706	0.846421868905046	1.43931265158413	-0.528337440668841	CDKL5;ATM	0.136482371934638
protein kinase C activity (GO:0004697)	2/297	0.696311764801058	0.730327456351218	0.809969078580942	0.846421868905046	1.46496036605763	-0.530253803364953	CDKL5;ATM	0.136482371934638
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	2/295	0.692756844413602	0.730327456351218	0.806964803973706	0.846421868905046	1.44652003202472	-0.530983098602658	CDKL5;ATM	0.136482371934638
G-protein coupled receptor kinase activity (GO:0004703)	2/296	0.694538543142335	0.730327456351218	0.808472123130526	0.846421868905046	1.45748804108454	-0.531265497970668	CDKL5;ATM	0.136482371934638
Fas-activated serine/threonine kinase activity (GO:0033867)	2/295	0.692756844413602	0.730327456351218	0.806964803973706	0.846421868905046	1.45077033102943	-0.532543282274882	CDKL5;ATM	0.136482371934638
histone threonine kinase activity (GO:0035184)	2/296	0.694538543142335	0.730327456351218	0.808472123130526	0.846421868905046	1.46824691734984	-0.535187190358922	CDKL5;ATM	0.136482371934638
Goodpasture-antigen-binding protein kinase activity (GO:0033868)	2/295	0.692756844413602	0.730327456351218	0.806964803973706	0.846421868905046	1.45916700617688	-0.53562550200848	CDKL5;ATM	0.136482371934638
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	2/296	0.694538543142335	0.730327456351218	0.808472123130526	0.846421868905046	1.47294401243952	-0.536899317313991	CDKL5;ATM	0.136482371934638
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	1/171	0.752590139907227	0.76440439373315	0.82829336530608	0.858880269490204	1.88972592310204	-0.537125307200216	NONO	0.116676825321135
GTP-dependent protein kinase activity (GO:0034211)	2/295	0.692756844413602	0.730327456351218	0.806964803973706	0.846421868905046	1.46483983183428	-0.537707861380431	CDKL5;ATM	0.136482371934638
Rho-dependent protein serine/threonine kinase activity (GO:0072518)	2/295	0.692756844413602	0.730327456351218	0.806964803973706	0.846421868905046	1.47301362035729	-0.540708264735508	CDKL5;ATM	0.136482371934638
ribosomal protein S6 kinase activity (GO:0004711)	2/295	0.692756844413602	0.730327456351218	0.806964803973706	0.846421868905046	1.48036988782527	-0.543408575555834	CDKL5;ATM	0.136482371934638
sequence-specific single stranded DNA binding (GO:0098847)	2/272	0.649397393332468	0.710240507748159	0.769314719893822	0.824517455519791	1.26380033049634	-0.545595788263526	HNRNPAB;HIC1	0.148594561843172
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)	2/252	0.60789652627951	0.697293074261791	0.731603872418001	0.803592172417026	1.10188885238111	-0.548465835796927	RNF4;BIRC2	0.156584648325592
protein serine/threonine kinase activity (GO:0004674)	3/365	0.569872195286868	0.656897013286341	0.724512840584251	0.803592172417026	0.977460566233287	-0.549668265633225	CDKL5;NEK1;ATM	0.182502712734479
ubiquitin protein ligase binding (GO:0031625)	3/271	0.376525010542625	0.507333123610217	0.526573221231686	0.672098911462988	0.572956782302396	-0.5596474574135	ATXN3;PCBP2;ASB3	0.294706781815222
sequence-specific double-stranded DNA binding (GO:1990837)	2/253	0.610056771108557	0.698629450763797	0.733605899708651	0.803592172417026	1.1324427712251	-0.559656907892083	HNRNPAB;HIC1	0.155753110604165
calmodulin-dependent protein kinase activity (GO:0004683)	3/306	0.452124397240733	0.56175456081946	0.608662776163425	0.735221446830991	0.71227427224248	-0.565401837114868	CDKL5;PTK2B;ATM	0.250453392908507
microtubule minus-end binding (GO:0051011)	2/131	0.286857596817927	0.43776963688301	0.390100047912701	0.568154011690282	0.453099983680434	-0.56581737876369	BCL2L11;CEP57L1	0.358754363808406
GTPase activity (GO:0003924)	1/157	0.722491813262064	0.751391485792547	0.801589993658	0.846421868905046	1.74307033613388	-0.566583601195672	HBS1L	0.12413373034565
microtubule plus-end binding (GO:0051010)	2/131	0.286857596817927	0.43776963688301	0.390100047912701	0.568154011690282	0.455996038091563	-0.569433882790796	BCL2L11;CEP57L1	0.358754363808406
microtubule lateral binding (GO:0099609)	2/126	0.271861216545849	0.426254281244753	0.372060056212643	0.556128727880034	0.443977812789596	-0.578264929793512	BCL2L11;CEP57L1	0.370331245978016
G-protein coupled peptide receptor activity (GO:0008528)	1/141	0.683616337629116	0.730327456351218	0.766008315500721	0.823488265668462	1.53729052432961	-0.584721408177718	TSKU	0.136482371934638
olfactory receptor activity (GO:0004984)	3/291	0.420099461841949	0.536369484000304	0.574632539073711	0.72034293291026	0.678944031423622	-0.588823568344246	OR2G6;OR14J1;OR2M3	0.270535938701263
GPCR taste receptor activity (GO:0090681)	1/142	0.686197240638979	0.730327456351218	0.768406439262266	0.824517455519791	1.56378031051354	-0.588904292643773	TSKU	0.136482371934638
GTPase activity, coupled (GO:0061745)	1/151	0.708503702010802	0.739033579214834	0.788923037003413	0.844243859720116	1.7129744295423	-0.590290979386575	HBS1L	0.131335828267696
JUN kinase binding (GO:0008432)	3/301	0.441523988172745	0.553518920268137	0.597518680009166	0.735221446830991	0.723937563829606	-0.59183555619575	GHR;TRIM5;TRIM22	0.256867529568256
mitogen-activated protein kinase kinase binding (GO:0031434)	3/305	0.450010690757299	0.560119689559616	0.606450116595611	0.735221446830991	0.743644678563029	-0.593788332349881	GHR;TRIM5;TRIM22	0.25171916056319
protein tyrosine kinase binding (GO:1990782)	3/301	0.441523988172745	0.553518920268137	0.597518680009166	0.735221446830991	0.72968512891046	-0.596534322424157	GHR;TRIM5;TRIM22	0.256867529568256
protein kinase A catalytic subunit binding (GO:0034236)	3/309	0.458445725094251	0.565604391944049	0.615251962979306	0.735221446830991	0.766274218912016	-0.597627507820572	GHR;TRIM5;TRIM22	0.24748722688149
protein kinase B binding (GO:0043422)	3/303	0.445773630084153	0.556820441848889	0.602000516634594	0.735221446830991	0.740243799908726	-0.598075545317489	GHR;TRIM5;TRIM22	0.254284829397474
3-phosphoinositide-dependent protein kinase binding (GO:0043423)	3/297	0.432988353000817	0.54668673346506	0.588459012569144	0.731147304112459	0.71562412013297	-0.599009197845136	GHR;TRIM5;TRIM22	0.262261465074651
mitogen-activated protein kinase binding (GO:0051019)	3/308	0.456341955099222	0.564994801551417	0.613063717618938	0.735221446830991	0.764230734449993	-0.599548830753826	GHR;TRIM5;TRIM22	0.247955548052986
mitogen-activated protein kinase kinase kinase binding (GO:0031435)	3/304	0.447893754385006	0.55847498326514	0.604229356730347	0.735221446830991	0.748896418496493	-0.601513026748711	GHR;TRIM5;TRIM22	0.252996276215767
mitogen-activated protein kinase kinase kinase kinase binding (GO:0033161)	3/297	0.432988353000817	0.54668673346506	0.588459012569144	0.731147304112459	0.722695311062044	-0.604928098965248	GHR;TRIM5;TRIM22	0.262261465074651
protein histidine kinase binding (GO:0043424)	3/297	0.432988353000817	0.54668673346506	0.588459012569144	0.731147304112459	0.729215029470421	-0.610385393072737	GHR;TRIM5;TRIM22	0.262261465074651
serine-type endopeptidase activity (GO:0004252)	2/243	0.588049061509864	0.676738428163811	0.713013591819488	0.803592172417026	1.15410085132247	-0.612763957197133	C1S;PCSK5	0.169579161678726
protein kinase C binding (GO:0005080)	3/328	0.497730104585067	0.587602024089433	0.655260159363724	0.762169524203928	0.887631512749887	-0.619298116528539	GHR;TRIM5;TRIM22	0.230916716882194
actin binding (GO:0003779)	2/125	0.268860152449145	0.42413444274	0.36842682406825	0.556128727880034	0.473512797475164	-0.62198932355009	LCP1;ADD1	0.372496458300613
microtubule binding (GO:0008017)	2/152	0.349262307235336	0.485509187483576	0.463143769034165	0.628872197025114	0.591659499414512	-0.622385585638777	BCL2L11;CEP57L1	0.313802547350896
E-box binding (GO:0070888)	2/233	0.565141845348555	0.652515749070207	0.691123049659097	0.797974310626128	1.10763563342651	-0.632103870219256	TCF12;PROX1	0.185409001764787
cAMP receptor activity (GO:0001646)	1/135	0.66768188317801	0.718884481581232	0.751094384933244	0.811181935727904	1.57661251714673	-0.636862286345195	TSKU	0.143340891317358
metalloendopeptidase activity (GO:0004222)	1/137	0.673080057170942	0.723586830220522	0.756167424586488	0.814155724017967	1.61137661132946	-0.637929499219544	PCSK5	0.140509346199461
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	3/333	0.507833745283284	0.593176853891623	0.665288373165544	0.771954442912747	0.956877325463033	-0.64838118382982	NFIA;TCF12;NRL	0.226815803738168
actin monomer binding (GO:0003785)	2/141	0.316734643072367	0.459300488207543	0.425474745628109	0.59856367020227	0.568497397887015	-0.653596309900992	LCP1;ADD1	0.337903092954101
bioactive lipid receptor activity (GO:0045125)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.55140662502924	-0.67290600039324	TSKU	0.148594561843172
G-protein coupled GABA receptor activity (GO:0004965)	1/131	0.656618361151788	0.710240507748159	0.740632671729083	0.803592172417026	1.60180127352582	-0.673801406385024	TSKU	0.148594561843172
dopamine neurotransmitter receptor activity (GO:0004952)	1/131	0.656618361151788	0.710240507748159	0.740632671729083	0.803592172417026	1.60236134428456	-0.674037001443631	TSKU	0.148594561843172
Rab GTPase binding (GO:0017137)	1/126	0.642272901312008	0.710240507748159	0.726941349094256	0.803592172417026	1.52326832244819	-0.674414841816046	TBC1D8B	0.148594561843172
ecdysis-triggering hormone receptor activity (GO:0042654)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.55886195537213	-0.676139670046127	TSKU	0.148594561843172
G-protein coupled photoreceptor activity (GO:0008020)	1/131	0.656618361151788	0.710240507748159	0.740632671729083	0.803592172417026	1.61188461309595	-0.678042986470959	TSKU	0.148594561843172
G-protein coupled amine receptor activity (GO:0008227)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.56930471732853	-0.680669106151251	TSKU	0.148594561843172
G-protein coupled estrogen receptor activity (GO:0038054)	1/132	0.659418090602659	0.711077572354942	0.743288221889625	0.803988184540087	1.63695231330836	-0.68162287343139	TSKU	0.148083018949515
G-protein coupled glutamate receptor activity (GO:0098988)	1/132	0.659418090602659	0.711077572354942	0.743288221889625	0.803988184540087	1.63943388052189	-0.68265619184937	TSKU	0.148083018949515
G-protein coupled cytokinin receptor activity (GO:0001647)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.57512660810831	-0.683194288895832	TSKU	0.148594561843172
G-protein coupled adenosine receptor activity (GO:0001609)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.5916094134868	-0.683313396888598	TSKU	0.148594561843172
G-protein coupled glucose receptor activity (GO:1990576)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.5801547998508	-0.685375213187412	TSKU	0.148594561843172
corticotrophin-releasing factor receptor activity (GO:0015056)	1/130	0.653795759902051	0.710240507748159	0.737949920693671	0.803592172417026	1.61386067040001	-0.685826666278386	TSKU	0.148594561843172
core promoter sequence-specific DNA binding (GO:0001046)	2/127	0.274861935137479	0.427871522068591	0.375685147088306	0.557570767983068	0.532483112954604	-0.687694678073953	NONO;PROX1	0.368686617979823
G-protein coupled neurotransmitter receptor activity (GO:0099528)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.58769449052421	-0.688645473229748	TSKU	0.148594561843172
transcription coactivator activity (GO:0003713)	2/224	0.543761505670818	0.62990194221273	0.670279329132564	0.776462193153564	1.13040458018388	-0.688692815018851	RNF4;BIRC2	0.200727052563017
cannabinoid receptor activity (GO:0004949)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.6054335347583	-0.689248400278867	TSKU	0.148594561843172
G-protein coupled nucleotide receptor activity (GO:0001608)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.59048602690826	-0.689856272225214	TSKU	0.148594561843172
parathyroid hormone receptor activity (GO:0004991)	1/130	0.653795759902051	0.710240507748159	0.737949920693671	0.803592172417026	1.62631890706751	-0.691120921896662	TSKU	0.148594561843172
G-protein coupled bile acid receptor activity (GO:0038182)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.61135436812403	-0.691790346013334	TSKU	0.148594561843172
[acetyl-CoA carboxylase] kinase activity (GO:0050405)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.751903207212374	-0.691899333527408	CDKL5;NEK1	0.284888281417023
growth hormone-releasing hormone receptor activity (GO:0016520)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.61192654166602	-0.692035992868194	TSKU	0.148594561843172
G-protein coupled receptor activity (GO:0004930)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.59631540350871	-0.692384701864296	TSKU	0.148594561843172
platelet activating factor receptor activity (GO:0004992)	1/130	0.653795759902051	0.710240507748159	0.737949920693671	0.803592172417026	1.63226705719967	-0.693648649382983	TSKU	0.148594561843172
G-protein coupled receptor activity involved in regulation of postsynaptic membrane potential (GO:0099530)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.60234042340895	-0.69499798968836	TSKU	0.148594561843172
[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity (GO:0047322)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.757051310286365	-0.696636604297977	CDKL5;NEK1	0.284888281417023
melatonin receptor activity (GO:0008502)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.62366617151725	-0.697076077630123	TSKU	0.148594561843172
gastric inhibitory peptide receptor activity (GO:0016519)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.60935973537513	-0.698042541042257	TSKU	0.148594561843172
nicotinic acid receptor activity (GO:0070553)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.62700773493839	-0.698510685287548	TSKU	0.148594561843172
growth hormone secretagogue receptor activity (GO:0001616)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.61847475815229	-0.701996084505018	TSKU	0.148594561843172
prosaposin receptor activity (GO:0036505)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.63646957393002	-0.702572863663346	TSKU	0.148594561843172
[isocitrate dehydrogenase (NADP+)] kinase activity (GO:0008772)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.764831394358635	-0.703795816990191	CDKL5;NEK1	0.284888281417023
secretin receptor activity (GO:0015055)	1/129	0.650950101191775	0.710240507748159	0.735239692946014	0.803592172417026	1.63939888813028	-0.703830483541547	TSKU	0.148594561843172
icosanoid receptor activity (GO:0004953)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.63048943629646	-0.70720732241362	TSKU	0.148594561843172
beta-adrenergic receptor kinase activity (GO:0047696)	2/171	0.404118106778355	0.521490645144128	0.52470506786152	0.671125048704219	0.780597474056063	-0.707258858416146	CDKL5;NEK1	0.282753477839031
[tyrosine 3-monooxygenase] kinase activity (GO:0050369)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.768994723465667	-0.707626901372834	CDKL5;NEK1	0.284888281417023
cyclin-dependent protein kinase activating kinase activity (GO:0019912)	2/189	0.454003414587397	0.563092574276242	0.578557219838643	0.723969997017339	0.89688571770005	-0.70822630910462	CDKL5;NEK1	0.249420199833767
cyclin-dependent protein kinase activity (GO:0097472)	2/171	0.404118106778355	0.521490645144128	0.52470506786152	0.671125048704219	0.782350076722044	-0.708846800732123	CDKL5;NEK1	0.282753477839031
mast cell secretagogue receptor activity (GO:1990595)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.634680366857	-0.709025093638728	TSKU	0.148594561843172
histone kinase activity (GO:0035173)	2/171	0.404118106778355	0.521490645144128	0.52470506786152	0.671125048704219	0.783676871356495	-0.710048940490068	CDKL5;NEK1	0.282753477839031
pituitary adenylate cyclase-activating polypeptide receptor activity (GO:0001634)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.63943222698789	-0.711086162054651	TSKU	0.148594561843172
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	2/114	0.235883215983137	0.38689256453309	0.327988062544248	0.52329004524105	0.492687938201651	-0.711647545056593	ERBB2;PTK2B	0.412409616655801
pheromone receptor activity (GO:0016503)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.64278607375585	-0.712540857154021	TSKU	0.148594561843172
enhancer binding (GO:0035326)	2/212	0.514146972715659	0.598559162265991	0.640762351975554	0.747201280875148	1.07168562128673	-0.712934696345554	TCF12;PROX1	0.222892916977185
calcium-dependent protein kinase activity (GO:0010857)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.776625348077636	-0.714648581866781	CDKL5;NEK1	0.284888281417023
protein-hormone receptor activity (GO:0016500)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.6515085347292	-0.716324131140655	TSKU	0.148594561843172
thyrotropin-releasing hormone receptor activity (GO:0004997)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.65948104917162	-0.719782123855119	TSKU	0.148594561843172
caldesmon kinase activity (GO:0047764)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.782761092208057	-0.720294677313391	CDKL5;NEK1	0.284888281417023
vasoactive intestinal polypeptide receptor activity (GO:0004999)	1/128	0.648081197905553	0.710240507748159	0.732501709846717	0.803592172417026	1.66606473284498	-0.722637726104734	TSKU	0.148594561843172
protein serine/threonine/tyrosine kinase activity (GO:0004712)	2/177	0.420996560803658	0.536369484000304	0.543153072149654	0.688255336911655	0.835315554835518	-0.722657059210798	CDKL5;NEK1	0.270535938701263
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	2/117	0.244863063934969	0.393349818952742	0.339094303583714	0.533396446570638	0.514512247816743	-0.723947621206921	ERBB2;PTK2B	0.405221045387677
tau-protein kinase activity (GO:0050321)	2/176	0.418200064709166	0.535723440558092	0.540112576473262	0.685640196535679	0.833684358037489	-0.726802136079538	CDKL5;NEK1	0.271059350673409
dephospho-[reductase kinase] kinase activity (GO:0047848)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.790995522382324	-0.727871978081499	CDKL5;NEK1	0.284888281417023
[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity (GO:0047323)	2/170	0.401282380319312	0.521490645144128	0.521582865149173	0.671125048704219	0.800355477363203	-0.730796510136291	CDKL5;NEK1	0.282753477839031
low-density-lipoprotein particle receptor kinase activity (GO:0050063)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.795543826470354	-0.732057315418807	CDKL5;NEK1	0.284888281417023
rhodopsin kinase activity (GO:0050254)	2/171	0.404118106778355	0.521490645144128	0.52470506786152	0.671125048704219	0.809937145887206	-0.733842012340249	CDKL5;NEK1	0.282753477839031
protein arginine kinase activity (GO:1990424)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.802030486430034	-0.738026322679144	CDKL5;NEK1	0.284888281417023
telomeric DNA binding (GO:0042162)	2/218	0.529110711355836	0.613943337804623	0.655769790055801	0.762169524203928	1.16006108514865	-0.738445682575957	HNRNPAB;HIC1	0.211871709012443
carbohydrate response element binding (GO:0035538)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.06174987094783	-0.743832602446106	TCF12;PROX1	0.230916716882194
protein histidine kinase activity (GO:0004673)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.809720076476127	-0.745102263008905	CDKL5;NEK1	0.284888281417023
cAMP response element binding (GO:0035497)	2/208	0.503999953295113	0.589679945355282	0.630478462261204	0.737659800845609	1.09201039364574	-0.748222702617356	TCF12;PROX1	0.229383642053701
mitochondrial heavy strand promoter anti-sense binding (GO:0070362)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.06884847561004	-0.748805688597662	TCF12;PROX1	0.230916716882194
protein kinase activity involved in regulation of protein localization to cell division site involved in cytokinesis (GO:1901916)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.815046211827056	-0.750003358607696	CDKL5;NEK1	0.284888281417023
core promoter proximal region DNA binding (GO:0001159)	2/206	0.498875792531769	0.587602024089433	0.625252427005842	0.735221446830991	1.08360998595754	-0.753540354607937	TCF12;PROX1	0.230916716882194
mitochondrial light strand promoter anti-sense binding (GO:0070361)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.07598318393064	-0.753804067974033	TCF12;PROX1	0.230916716882194
purine-rich negative regulatory element binding (GO:0032422)	2/207	0.50144206688525	0.589635395231902	0.627872463886053	0.737067674996671	1.09211127173487	-0.75384858736115	TCF12;PROX1	0.22941645409658
bacterial-type RNA polymerase regulatory region DNA binding (GO:0001017)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.0687553545531	-0.754317198393383	TCF12;PROX1	0.230916716882194
methyl-CpG binding (GO:0008327)	2/212	0.514146972715659	0.598559162265991	0.640762351975554	0.747201280875148	1.13546133744976	-0.755361243771203	HNRNPAB;HIC1	0.222892916977185
pyruvate dehydrogenase (acetyl-transferring) kinase activity (GO:0004740)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.821079040170168	-0.755554751220262	CDKL5;NEK1	0.284888281417023
mitochondrial light strand promoter sense binding (GO:0070363)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.07958276833489	-0.756325837279968	TCF12;PROX1	0.230916716882194
intronic transcription regulatory region DNA binding (GO:0044213)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.07362347206209	-0.757753068674816	TCF12;PROX1	0.230916716882194
N-box binding (GO:0071820)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.08457235634341	-0.759821404677775	TCF12;PROX1	0.230916716882194
transcription regulatory region DNA binding (GO:0044212)	2/206	0.498875792531769	0.587602024089433	0.625252427005842	0.735221446830991	1.09293420553006	-0.760024399434182	TCF12;PROX1	0.230916716882194
juvenile hormone response element binding (GO:0070594)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.08135191520743	-0.763207729141781	TCF12;PROX1	0.230916716882194
transmembrane receptor protein kinase activity (GO:0019199)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.829409683510841	-0.763220587088466	CDKL5;NEK1	0.284888281417023
vitamin D response element binding (GO:0070644)	2/206	0.498875792531769	0.587602024089433	0.625252427005842	0.735221446830991	1.09828858202404	-0.763747822819221	TCF12;PROX1	0.230916716882194
estrogen response element binding (GO:0034056)	2/208	0.503999953295113	0.589679945355282	0.630478462261204	0.737659800845609	1.11746568623869	-0.765664137177543	TCF12;PROX1	0.229383642053701
unmethylated CpG binding (GO:0045322)	2/198	0.47804797442225	0.585671340391657	0.603785559132046	0.735221446830991	1.0405466195571	-0.767969383478283	HNRNPAB;HIC1	0.232346027490376
tropomyosin kinase activity (GO:0050359)	2/169	0.398440403870475	0.51893351301869	0.518447207872321	0.671125048704219	0.835252365701487	-0.768597007716738	CDKL5;NEK1	0.284888281417023
mitochondrial heavy strand promoter sense binding (GO:0070364)	2/204	0.493718217847095	0.587602024089433	0.619970190614122	0.735221446830991	1.08921707945769	-0.768758886043016	TCF12;PROX1	0.230916716882194
RNA polymerase II regulatory region DNA binding (GO:0001012)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.09918217118249	-0.770056636996012	TCF12;PROX1	0.230916716882194
retinoic acid-responsive element binding (GO:0044323)	2/205	0.496301164400049	0.587602024089433	0.622618339527313	0.735221446830991	1.09959671507738	-0.770347054986727	TCF12;PROX1	0.230916716882194
