Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes	log10P
peroxisome (GO:0005777)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.90557274691582	-1.24673878791924	LONP2	0.094474045032681
heterochromatin (GO:0000792)	1/83	0.491571623809057	0.80449982685762	0.611075238430315	0.966588863403647	1.81189832533593	-1.28671529260496	HIC1	0.094474045032681
lysosomal matrix (GO:1990836)	1/83	0.491571623809057	0.80449982685762	0.611075238430315	0.966588863403647	1.91301344101674	-1.35852195186433	VCAN	0.094474045032681
mitotic spindle microtubule (GO:1990498)	1/74	0.452802957576504	0.80449982685762	0.569458539108061	0.966588863403647	1.72905171872102	-1.36992459966044	CDC27	0.094474045032681
euchromatin (GO:0000791)	1/77	0.466041673724408	0.80449982685762	0.583798100085288	0.966588863403647	1.82098378379533	-1.3902851003453	HIC1	0.094474045032681
apical recycling endosome (GO:0090653)	1/78	0.470383451979081	0.80449982685762	0.588472191799768	0.966588863403647	1.85145348427138	-1.39637929212139	ATP11A	0.094474045032681
tertiary granule membrane (GO:0070821)	1/76	0.461664523169392	0.80449982685762	0.579071516994471	0.966588863403647	1.80943482446284	-1.39854255984599	ATP11A	0.094474045032681
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	1/84	0.495707055695731	0.80449982685762	0.615446270966762	0.966588863403647	1.99822069386945	-1.40229161659671	MCFD2	0.094474045032681
CENP-A containing chromatin (GO:0061638)	1/75	0.457251714022421	0.80449982685762	0.574291859729667	0.966588863403647	1.79750091943435	-1.40658265407985	HIC1	0.094474045032681
chromatin (GO:0000785)	1/74	0.452802957576504	0.80449982685762	0.569458539108061	0.966588863403647	1.78117385983694	-1.41122087930816	HIC1	0.094474045032681
basolateral recycling endosome (GO:0090654)	1/78	0.470383451979081	0.80449982685762	0.588472191799768	0.966588863403647	1.87328590334914	-1.41284545676235	ATP11A	0.094474045032681
peri-centrosomal recycling endosome (GO:0098832)	1/78	0.470383451979081	0.80449982685762	0.588472191799768	0.966588863403647	1.8995670862955	-1.43266691052855	ATP11A	0.094474045032681
cytoplasmic chromatin (GO:0000789)	1/75	0.457251714022421	0.80449982685762	0.574291859729667	0.966588863403647	1.85061947632092	-1.44814905325027	HIC1	0.094474045032681
recycling endosome (GO:0055037)	1/78	0.470383451979081	0.80449982685762	0.588472191799768	0.966588863403647	1.92066032649517	-1.44857558123985	ATP11A	0.094474045032681
transcriptionally silent chromatin (GO:0035328)	1/74	0.452802957576504	0.80449982685762	0.569458539108061	0.966588863403647	1.83106043360367	-1.45074592292361	HIC1	0.094474045032681
spindle midzone (GO:0051233)	1/69	0.430009698767221	0.80449982685762	0.544465907213917	0.966588863403647	1.80696649305562	-1.5249848820018	CDC27	0.094474045032681
nuclear matrix (GO:0016363)	1/71	0.439238082797558	0.80449982685762	0.55463060770143	0.966588863403647	1.96373628835643	-1.6155927143909	NONO	0.094474045032681
bicellular tight junction (GO:0005923)	1/65	0.411097725706088	0.80449982685762	0.523443328539544	0.966588863403647	1.918702313599	-1.70558114423596	TJP1	0.094474045032681
host-symbiont bicellular tight junction (GO:0044647)	1/65	0.411097725706088	0.80449982685762	0.523443328539544	0.966588863403647	1.93913973569254	-1.72374846571802	TJP1	0.094474045032681
ER to Golgi transport vesicle membrane (GO:0012507)	1/62	0.396505687365651	0.80449982685762	0.507049443052225	0.966588863403647	1.96279302800797	-1.81571092456821	MCFD2	0.094474045032681
mitochondrial intermembrane space (GO:0005758)	1/60	0.386578599878095	0.793744225785201	0.495811617599035	0.966588863403647	1.92418805901777	-1.82878694671771	NDUFS1	0.100319421030671
meiotic spindle (GO:0072687)	1/57	0.371382891090008	0.771675827594208	0.478478223079569	0.966588863403647	2.03524663683484	-2.01595595277159	CDC27	0.112565103620553
tertiary granule lumen (GO:1904724)	1/59	0.38155436877831	0.788091464083772	0.490098075117437	0.966588863403647	2.10159140880991	-2.0248873684379	SPTAN1	0.103423376366101
cytosolic small ribosomal subunit (GO:0022627)	1/56	0.366234980275402	0.765563482864846	0.472570487409976	0.966588863403647	2.09864838616326	-2.10805060161427	HBA1	0.11601879044611
endocytic vesicle lumen (GO:0071682)	1/53	0.350538518377026	0.741688206566025	0.454447320218998	0.966588863403647	2.13649119736593	-2.23965099763431	HBA1	0.129778626561913
actomyosin, actin portion (GO:0042643)	1/54	0.355813134110524	0.748285803250618	0.46055577271733	0.966588863403647	2.21897576036839	-2.29297769247278	LCP1	0.125932494291071
flotillin complex (GO:0016600)	1/51	0.339860180161362	0.732493680223557	0.442024480564124	0.966588863403647	2.13551044855975	-2.30468768074282	CBL	0.135196117944332
phagocytic vesicle lumen (GO:0097013)	1/49	0.329007371920767	0.727169159595581	0.429321972867713	0.966588863403647	2.12031705413658	-2.35710371859303	HBA1	0.138364548517499
pericentric heterochromatin (GO:0005721)	1/50	0.334455760736983	0.72991288663983	0.435708571025729	0.966588863403647	2.17738574453561	-2.38478318043396	PPP2R5C	0.136728968796205
condensed chromosome, centromeric region (GO:0000779)	1/52	0.345220982753176	0.734918288437743	0.448270475186797	0.966588863403647	2.24548671271615	-2.38823350950542	PPP2R5C	0.133760945069981
COPII vesicle coat (GO:0030127)	1/52	0.345220982753176	0.734918288437743	0.448270475186797	0.966588863403647	2.33834829518781	-2.48699835266776	MCFD2	0.133760945069981
ruffle membrane (GO:0032587)	1/48	0.323514658103812	0.71961273308989	0.422863903907223	0.966588863403647	2.21426331310837	-2.49882018485304	CDKL5	0.142901160693701
mitochondrial large ribosomal subunit (GO:0005762)	1/51	0.339860180161362	0.732493680223557	0.442024480564124	0.966588863403647	2.35120324092075	-2.53746786766005	MRPL22	0.135196117944332
filopodium membrane (GO:0031527)	1/50	0.334455760736983	0.72991288663983	0.435708571025729	0.966588863403647	2.34578134077441	-2.56921856887042	LCP1	0.136728968796205
mitochondrial respiratory chain complex I (GO:0005747)	1/48	0.323514658103812	0.71961273308989	0.422863903907223	0.966588863403647	2.50714633581053	-2.8293418552417	NDUFS1	0.142901160693701
mitochondrial respiratory chain complex I, membrane segment (GO:0042653)	1/48	0.323514658103812	0.71961273308989	0.422863903907223	0.966588863403647	2.52351546134563	-2.84781459109628	NDUFS1	0.142901160693701
mitochondrial respiratory chain complex I, peripheral segment (GO:0042652)	1/48	0.323514658103812	0.71961273308989	0.422863903907223	0.966588863403647	2.57138266482107	-2.90183324982073	NDUFS1	0.142901160693701
filopodium tip (GO:0032433)	1/46	0.312394819500927	0.717887432892859	0.409730182046016	0.966588863403647	2.50371822265429	-2.91304471551665	LCP1	0.143943649220259
actin filament branch point (GO:0061834)	1/45	0.306766969282671	0.709654255607247	0.403052921664925	0.966588863403647	2.73354977830178	-3.23014523056914	LCP1	0.148953188539799
actin filament of cell cortex of cell tip (GO:1903145)	1/45	0.306766969282671	0.709654255607247	0.403052921664925	0.966588863403647	2.79207004245312	-3.29929668836974	LCP1	0.148953188539799
stress fiber (GO:0001725)	1/43	0.295373571797837	0.692531279823308	0.389473517136104	0.966588863403647	2.77045464121822	-3.37860927051162	LCP1	0.159560605876711
growth cone filopodium (GO:1990812)	1/42	0.28960728157749	0.683630793927817	0.382569712203461	0.966588863403647	2.81357756355285	-3.48666824756671	LCP1	0.165178382856337
glycosome lumen (GO:0034468)	1/41	0.28379409673008	0.67465387412589	0.375588716488626	0.966588863403647	2.89327950354851	-3.6441038065973	LONP2	0.170918981407446
actin filament bundle of filopodium (GO:0098861)	1/41	0.28379409673008	0.67465387412589	0.375588716488626	0.966588863403647	2.91286194126306	-3.6687680105674	LCP1	0.170918981407446
glyoxysomal lumen (GO:0031908)	1/41	0.28379409673008	0.67465387412589	0.375588716488626	0.966588863403647	2.93268650780062	-3.6937371773192	LONP2	0.170918981407446
peroxisomal matrix (GO:0005782)	1/41	0.28379409673008	0.67465387412589	0.375588716488626	0.966588863403647	2.96216592303695	-3.7308666869802	LONP2	0.170918981407446
chromosome, centromeric core domain (GO:0034506)	1/36	0.254011381741529	0.67465387412589	0.339495683667941	0.966588863403647	2.73825679551234	-3.75244195016777	PPP2R5C	0.170918981407446
filopodium (GO:0030175)	1/41	0.28379409673008	0.67465387412589	0.375588716488626	0.966588863403647	2.99368712204384	-3.77056783619466	LCP1	0.170918981407446
cytosolic ribosome (GO:0022626)	1/41	0.28379409673008	0.67465387412589	0.375588716488626	0.966588863403647	3.07204457789788	-3.86925954669231	RPL36A	0.170918981407446
kinetochore microtubule (GO:0005828)	1/35	0.247908763147863	0.67465387412589	0.332033294955312	0.966588863403647	2.80857378137357	-3.91710238055629	CDC27	0.170918981407446
chromosome, centromeric outer repeat region (GO:0034507)	1/35	0.247908763147863	0.67465387412589	0.332033294955312	0.966588863403647	2.81034963883103	-3.91957915916909	PPP2R5C	0.170918981407446
chromosome, centromeric region (GO:0000775)	1/35	0.247908763147863	0.67465387412589	0.332033294955312	0.966588863403647	2.85210096453163	-3.97780950311725	PPP2R5C	0.170918981407446
spectrin (GO:0008091)	1/34	0.241756532253086	0.67465387412589	0.32448754330092	0.966588863403647	2.81150148165619	-3.99183762921265	SPTAN1	0.170918981407446
polysome (GO:0005844)	1/31	0.22299814176822	0.665034190434544	0.301340853532472	0.966588863403647	2.82866065593612	-4.24466509965633	FXR1	0.177156026373058
platelet alpha granule membrane (GO:0031092)	1/29	0.210237052278379	0.665034190434544	0.285475763098365	0.966588863403647	2.75030082627772	-4.2891479469234	FGB	0.177156026373058
anaphase-promoting complex (GO:0005680)	1/29	0.210237052278379	0.665034190434544	0.285475763098365	0.966588863403647	2.83217346875924	-4.41682993467311	CDC27	0.177156026373058
site of double-strand break (GO:0035861)	1/33	0.235554288296591	0.67465387412589	0.316857508018031	0.966588863403647	3.15294172675654	-4.55856687524221	TP53BP1	0.170918981407446
ribosome (GO:0005840)	1/33	0.235554288296591	0.67465387412589	0.316857508018031	0.966588863403647	3.21342122154272	-4.64600896756636	RPL36A	0.170918981407446
DNA-directed RNA polymerase II, core complex (GO:0005665)	1/27	0.197267695872957	0.665034190434544	0.26925450225433	0.966588863403647	2.88052862076427	-4.67565565169148	RPAP2	0.177156026373058
Cul4A-RING E3 ubiquitin ligase complex (GO:0031464)	1/24	0.177415757468883	0.665034190434544	0.244237453769779	0.966588863403647	2.8536713811193	-4.93473802759922	DCAF13	0.177156026373058
Cdc73/Paf1 complex (GO:0016593)	1/17	0.129176771775543	0.614032052138541	0.182522848158058	0.917904758128206	2.53298994671644	-5.18395007238711	RPAP2	0.211808958331821
Cul4-RING E3 ubiquitin ligase complex (GO:0080008)	1/22	0.163910837588227	0.63906809711365	0.227090805844829	0.966588863403647	3.30631887645792	-5.9792550810447	DCAF13	0.194452862303308
Cul4B-RING E3 ubiquitin ligase complex (GO:0031465)	1/20	0.150185589273739	0.63906809711365	0.209559556146389	0.966588863403647	3.23351848532033	-6.13037430393974	DCAF13	0.194452862303308
platelet alpha granule (GO:0031091)	1/13	0.100360042843218	0.55277674391423	0.145046628722482	0.867778968391399	2.81995991019346	-6.48306282215034	FGB	0.257450236621878
gamma-tubulin ring complex, centrosomal (GO:0000924)	1/22	0.163910837588227	0.63906809711365	0.227090805844829	0.966588863403647	3.59094804310781	-6.49398776548805	NEK1	0.194452862303308
NMDA selective glutamate receptor complex (GO:0017146)	1/16	0.122059762232001	0.61383677528267	0.173308954146031	0.917904758128206	3.33827965631418	-7.0212183260295	PTK2B	0.211947096314917
lateral element (GO:0000800)	1/18	0.136236440640212	0.63032059869538	0.191635177071255	0.927991343289401	3.57391776578932	-7.12411675681336	UBE2I	0.200438500024057
central element (GO:0000801)	1/18	0.136236440640212	0.63032059869538	0.191635177071255	0.927991343289401	3.61532838206137	-7.20666316236238	UBE2I	0.200438500024057
H3 histone acetyltransferase complex (GO:0070775)	1/17	0.129176771775543	0.614032052138541	0.182522848158058	0.917904758128206	3.56815364724677	-7.30248865847705	ELP4	0.211808958331821
H4 histone acetyltransferase complex (GO:1902562)	1/17	0.129176771775543	0.614032052138541	0.182522848158058	0.917904758128206	3.66738975074865	-7.50558263703739	ELP4	0.211808958331821
Cul2-RING ubiquitin ligase complex (GO:0031462)	1/14	0.107651866169735	0.576762331959206	0.154571981955449	0.893941295642349	3.38465733290955	-7.54390270202167	ZYG11B	0.23900311090383
histone acetyltransferase complex (GO:0000123)	1/17	0.129176771775543	0.614032052138541	0.182522848158058	0.917904758128206	3.76484925364651	-7.70504067190133	ELP4	0.211808958331821
BLOC-1 complex (GO:0031083)	1/15	0.114884949222877	0.595001154930422	0.163992375870734	0.917828297212012	3.69118516301335	-7.98707538721156	BLOC1S6	0.225482191280825
DNA-directed RNA polymerase II, holoenzyme (GO:0016591)	1/10	0.0781273715409632	0.48411067722704	0.115829188596921	0.788092714571205	3.1823489409608	-8.11312753869165	RPAP2	0.315055338739716
TFIIIC-TOP1-SUB1 complex (GO:0034740)	1/10	0.0781273715409632	0.48411067722704	0.115829188596921	0.788092714571205	3.26779846023588	-8.33097380912272	RPAP2	0.315055338739716
transcription factor TFIIIE complex (GO:0070264)	1/10	0.0781273715409632	0.48411067722704	0.115829188596921	0.788092714571205	3.36213618737535	-8.57147980836798	RPAP2	0.315055338739716
nuclear inclusion body (GO:0042405)	1/11	0.0855982752828833	0.512113819364836	0.125676407137033	0.82005021169733	3.79900593094076	-9.33829903812954	ATXN3	0.290633504593424
synaptonemal complex (GO:0000795)	1/13	0.100360042843218	0.55277674391423	0.145046628722482	0.867778968391399	4.20861397340582	-9.67556619693146	UBE2I	0.257450236621878
transverse filament (GO:0000802)	1/13	0.100360042843218	0.55277674391423	0.145046628722482	0.867778968391399	4.24847203411463	-9.76719952498347	UBE2I	0.257450236621878
endoplasmic reticulum exit site (GO:0070971)	1/11	0.0855982752828833	0.512113819364836	0.125676407137033	0.82005021169733	4.40229372481673	-10.8212348186147	MIA3	0.290633504593424
nuclear origin of replication recognition complex (GO:0005664)	1/8	0.0630030963790956	0.428668126344043	0.0958045642994286	0.72269964808482	5.98437609126015	-16.5442350182077	ORC4	0.367878807293005
